"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3","Purchase","Income"
"1001211","P00113342","M","18-25","4","A","1","0","1","8","17","6174","16782"
"1001031","P00242742","M","36-45","16","C","2","1","1","2","9","6470","12679"
"1005035","P00000542","F","26-35","17","B","1","1","5","0","0","3142","16457"
"1005390","P00279542","M","0-17","0","C","1","0","8","0","0","12155","14242"
"1000984","P00121242","M","51-55","16","A","2","1","2","0","0","15367","14449"
"1005888","P00045742","M","26-35","20","B","1","0","5","0","0","4809","12641"
"1004904","P00284642","M","51-55","15","B","1","1","5","8","0","-588","14805"
"1002866","P00033042","M","26-35","7","C","2","0","5","14","0","4404","8820"
"1004448","P00254242","M","26-35","14","A","0","0","5","11","12","11088","14809"
"1004637","P00145042","F","36-45","9","B","0","1","1","2","5","8606","12906"
"1001420","P00062842","M","18-25","4","C","3","0","1","2","13","8412","12969"
"1003945","P00036142","F","46-50","1","B","2","0","5","0","0","11105","9577"
"1004458","P00100942","F","26-35","4","B","1","0","5","0","0","16141","13422"
"1004312","P00190042","M","26-35","18","A","0","1","3","4","5","10192","13129"
"1004808","P00268442","M","36-45","0","A","1","1","8","17","0","15665","12989"
"1001891","P00106042","M","46-50","1","C","3","1","5","0","0","6560","12696"
"1005256","P00140042","M","26-35","16","B","4+","1","1","16","0","12816","11132"
"1004951","P00110742","F","36-45","17","B","3","1","1","2","8","9576","13688"
"1000392","P00178042","M","18-25","7","A","0","0","8","14","0","2431","18724"
"1004186","P00195742","M","26-35","7","B","1","1","3","4","0","6527","15362"
"1004961","P00183042","M","26-35","7","C","1","1","15","16","0","-124","11075"
"1005949","P00012142","M","18-25","17","B","3","1","5","0","0","19429","11449"
"1001467","P00253042","M","26-35","5","C","2","0","8","0","0","7232","9662"
"1001088","P00015642","F","0-17","10","A","3","0","8","16","17","13310","11706"
"1001125","P00184742","F","18-25","4","B","2","0","11","16","0","4649","12376"
"1004061","P00351342","M","51-55","6","C","1","1","1","2","16","10146","9264"
"1005306","P00294442","F","26-35","17","B","4+","0","3","4","12","15312","10792"
"1001096","P00206442","M","0-17","10","C","1","0","1","5","9","9901","16887"
"1000308","P00135342","M","26-35","2","A","3","1","5","0","0","16946","12534"
"1005662","P00058042","M","0-17","10","C","2","0","8","16","0","7688","19644"
"1000873","P00156442","M","55+","6","C","3","1","8","0","0","10138","17187"
"1000014","P00220442","M","36-45","0","C","0","0","5","14","0","-4069","11877"
"1003822","P00293742","M","46-50","20","C","1","0","8","0","0","12384","11197"
"1004946","P00003242","F","36-45","1","B","1","0","8","15","0","7950","13834"
"1000655","P00119442","F","26-35","2","B","2","0","5","0","0","8516","17082"
"1000843","P00057542","M","26-35","7","B","2","1","3","4","5","8308","12220"
"1005599","P00197342","M","36-45","7","A","1","0","1","2","0","892","14769"
"1002038","P00255342","F","46-50","1","B","3","1","8","0","0","2051","13965"
"1004812","P00197842","M","18-25","14","C","2","0","6","11","0","10526","11113"
"1004018","P00112542","F","46-50","20","C","2","1","1","11","15","10490","10753"
"1001586","P00051442","M","46-50","7","B","2","1","8","17","0","10236","13019"
"1005543","P00052542","M","26-35","17","A","2","0","8","0","0","8982","14422"
"1001279","P00014142","M","36-45","1","A","2","0","2","4","0","9138","15125"
"1004902","P00115642","M","36-45","14","C","4+","1","8","14","0","2894","10769"
"1003970","P00003242","F","26-35","2","C","2","1","8","15","0","7629","10427"
"1004048","P00213242","F","36-45","1","B","1","0","5","8","0","7912","11291"
"1005129","P00296042","M","46-50","17","B","1","1","8","13","16","14563","12713"
"1001141","P00363742","F","26-35","3","B","1","1","5","0","0","9557","12633"
"1001247","P00334242","M","36-45","0","B","2","0","1","8","0","14198","16005"
"1001634","P00078742","F","55+","0","C","4+","0","5","8","14","17448","10318"
"1000593","P00230842","F","51-55","1","C","4+","0","8","0","0","15192","14299"
"1000045","P00194442","F","46-50","16","A","1","1","5","0","0","4309","11607"
"1003850","P0095642","M","18-25","3","B","0","0","5","0","0","16126","13145"
"1003770","P00209842","F","36-45","3","C","1","1","5","8","0","499","16946"
"1005878","P00111842","F","26-35","0","A","4+","1","8","0","0","8698","12332"
"1003825","P00128242","M","18-25","1","B","0","0","5","12","14","8268","10594"
"1005061","P00184942","F","18-25","19","C","2","1","1","8","17","16761","10687"
"1004047","P00158542","M","18-25","4","B","1","1","5","6","13","13864","13077"
"1005234","P00024042","F","26-35","0","A","4+","1","7","0","0","3828","15757"
"1005365","P00159942","M","18-25","12","C","0","0","5","0","0","13543","16130"
"1003182","P00130442","M","26-35","12","A","2","1","3","5","0","15575","13395"
"1002109","P00110242","M","26-35","16","B","2","0","8","0","0","23904","14487"
"1004171","P00129742","M","55+","16","C","2","1","5","8","0","-6408","16754"
"1005553","P00205442","M","36-45","3","C","3","0","5","8","14","15295","10504"
"1005679","P00127442","M","36-45","2","C","4+","1","1","2","15","8784","13772"
"1003547","P00085942","M","36-45","16","A","2","0","2","4","8","3619","11027"
"1002119","P00233342","M","36-45","4","B","3","0","1","15","16","10604","15090"
"1004251","P00199442","M","46-50","7","C","2","0","5","9","0","7131","13223"
"1002884","P00007242","F","51-55","3","C","1","1","8","12","0","7537","13749"
"1005664","P00227842","M","18-25","4","C","4+","0","2","5","0","5875","14492"
"1001560","P00337342","F","26-35","3","B","2","0","2","12","14","5855","10312"
"1001348","P00145842","F","0-17","10","A","3","0","4","5","0","-5344","14968"
"1004832","P00028842","M","26-35","14","C","1","0","6","8","0","11708","12117"
"1004448","P00034842","M","26-35","14","A","0","0","5","14","0","8649","8951"
"1003125","P00248542","M","26-35","7","A","1","0","8","16","0","6297","12208"
"1000163","P00117442","M","18-25","4","A","1","0","5","14","0","11697","14491"
"1004447","P00120842","M","46-50","5","B","0","1","8","17","0","10159","14414"
"1001350","P00100842","F","36-45","0","C","1","0","5","0","0","12107","10589"
"1001264","P0097342","M","26-35","1","A","3","0","1","15","16","-2430","12676"
"1001450","P00153742","M","18-25","4","B","2","1","8","0","0","17096","12750"
"1003578","P00288942","M","51-55","3","C","0","1","1","2","5","13323","8305"
"1005908","P00241642","M","26-35","4","B","1","0","1","2","11","6996","12978"
"1004600","P00138442","M","26-35","0","C","2","1","1","2","16","6352","9694"
"1003621","P00145442","M","18-25","4","B","3","0","8","15","0","3023","11253"
"1005350","P00285642","M","18-25","5","A","1","0","2","5","15","18083","14323"
"1002116","P00076742","M","18-25","4","B","4+","1","5","0","0","8362","16680"
"1003336","P00305142","M","36-45","17","B","2","1","1","0","0","4028","17014"
"1003044","P00235642","M","36-45","16","C","1","1","8","16","0","11567","14659"
"1004009","P00210042","M","18-25","7","C","4+","0","8","14","0","10643","12680"
"1005625","P00331042","M","26-35","1","C","3","1","5","8","0","18285","13411"
"1004139","P00145942","M","55+","14","B","1","1","6","8","13","15482","12555"
"1000308","P00170642","M","26-35","2","A","3","1","5","8","0","18613","8815"
"1001277","P00254242","F","18-25","0","C","1","0","5","11","12","13695","13141"
"1004508","P00191442","M","26-35","20","A","2","0","1","2","15","11507","14567"
"1004793","P00058042","F","26-35","6","B","2","1","8","16","0","12732","15193"
"1000403","P00321942","M","18-25","4","A","2","0","5","0","0","14523","9323"
"1001429","P00119342","F","36-45","3","C","4+","0","10","13","0","-4383","12790"
"1002306","P00110842","F","18-25","4","A","2","0","1","2","5","-432","11894"
"1004592","P00127442","M","18-25","4","A","3","0","1","2","15","6406","11929"
"1004093","P00110942","M","26-35","4","C","2","0","1","2","0","11811","15188"
"1002790","P00196042","M","26-35","20","A","3","0","4","9","15","7235","13676"
"1002024","P00304142","M","0-17","19","C","2","0","5","11","0","7270","17667"
"1000955","P00158342","F","51-55","7","B","1","1","8","0","0","6291","15635"
"1004484","P00227742","F","26-35","17","C","1","0","5","14","0","14129","9384"
"1005393","P00153642","M","36-45","7","C","2","0","8","0","0","-1801","16376"
"1004671","P00010942","M","26-35","12","A","2","0","1","2","6","8834","8581"
"1004425","P00331742","M","36-45","7","B","1","0","11","0","0","12752","15501"
"1003371","P00204942","M","26-35","2","A","3","0","5","8","0","12535","9347"
"1005424","P00296942","F","36-45","2","C","2","0","8","0","0","11239","12305"
"1000652","P00194042","M","18-25","20","C","3","0","8","11","0","7927","10104"
"1002774","P00184242","M","26-35","1","A","1","0","9","15","0","2514","10936"
"1002148","P00197342","F","18-25","0","B","0","1","1","2","0","12551","13539"
"1000415","P00278642","F","36-45","0","A","2","1","5","0","0","7952","14150"
"1005874","P00034442","M","26-35","4","B","1","0","1","14","16","9700","15917"
"1004436","P00052842","M","26-35","12","C","1","0","10","15","0","12921","15170"
"1004215","P00046142","M","26-35","7","A","2","0","1","16","0","15257","8514"
"1000427","P00242742","M","36-45","12","A","2","0","1","2","9","4534","17452"
"1003158","P00051442","M","26-35","15","B","1","0","8","17","0","8166","15687"
"1003547","P00293742","M","36-45","16","A","2","0","8","0","0","13508","9809"
"1004161","P00352242","M","46-50","0","B","3","1","1","6","16","12345","11053"
"1003550","P00193942","M","26-35","5","B","0","0","11","0","0","16241","16633"
"1005826","P00184042","M","18-25","4","A","2","1","1","8","0","22325","12010"
"1002465","P00101942","M","51-55","6","C","0","1","8","17","0","8650","14875"
"1002255","P00103442","F","36-45","6","B","1","1","11","0","0","8814","17760"
"1003030","P00025942","M","36-45","1","A","4+","0","8","14","0","12908","15406"
"1001587","P00323642","F","26-35","3","B","3","0","8","0","0","7214","14297"
"1001439","P00086242","M","36-45","3","C","1","1","10","0","0","1127","15306"
"1005511","P00071242","M","46-50","1","B","1","1","1","15","16","7209","13589"
"1002457","P00053942","M","26-35","0","B","0","1","1","2","5","7944","12539"
"1000624","P00321742","M","26-35","1","B","3","0","5","8","17","8198","11365"
"1003808","P00036442","M","26-35","7","A","2","1","16","0","0","13542","17258"
"1003576","P00119742","M","51-55","7","B","3","1","5","8","12","12985","11311"
"1001758","P00051842","F","26-35","0","B","1","0","4","8","0","8417","15325"
"1003859","P00129342","M","26-35","0","C","1","0","1","5","15","6669","11986"
"1000419","P00183342","M","18-25","3","C","1","0","5","15","18","3187","14578"
"1005450","P00195842","M","18-25","12","A","1","0","3","4","8","19136","10772"
"1000984","P00270542","M","51-55","16","A","2","1","1","6","8","728","6067"
"1004788","P00251242","M","36-45","7","B","4+","0","5","11","0","7982","12174"
"1003885","P00138442","M","26-35","12","B","4+","1","1","2","16","9887","12085"
"1005689","P00249642","M","26-35","0","B","3","0","3","5","0","11719","6735"
"1005539","P00188642","F","26-35","20","B","1","1","10","0","0","11348","9762"
"1004420","P00254042","M","26-35","15","C","3","1","8","0","0","10007","13720"
"1001561","P0096542","F","18-25","4","C","2","0","3","4","12","16397","12860"
"1001150","P00102242","F","26-35","20","A","1","0","8","12","0","10430","15121"
"1003019","P00059442","M","51-55","12","A","0","1","6","8","16","13928","10092"
"1000131","P00291042","M","18-25","4","C","4+","0","8","0","0","6369","13954"
"1004472","P00155042","F","46-50","16","B","0","1","6","16","0","9408","6752"
"1002063","P00358642","M","26-35","4","A","3","0","5","11","16","6416","12527"
"1002611","P00317842","M","26-35","3","B","4+","0","8","0","0","8341","11640"
"1004381","P00116642","M","26-35","4","B","3","1","5","0","0","10352","7749"
"1000331","P00044142","M","26-35","7","B","1","0","8","16","0","16179","11299"
"1005956","P00216742","F","18-25","4","B","2","0","5","0","0","6345","14090"
"1000307","P00084442","M","51-55","16","B","0","1","13","16","0","1242","13647"
"1004631","P00048042","M","18-25","4","A","1","0","1","6","8","11843","10185"
"1002503","P00332842","M","36-45","17","C","3","1","4","5","0","12367","11833"
"1003751","P00127442","F","36-45","12","B","4+","0","1","2","15","11411","13955"
"1004277","P00118242","M","36-45","16","A","0","0","5","8","0","12707","15096"
"1005627","P00274242","M","26-35","0","A","4+","1","1","0","0","6500","16902"
"1000202","P00144642","M","18-25","4","A","3","0","1","15","16","7584","11236"
"1005321","P00294342","M","26-35","4","C","0","0","8","0","0","6498","10554"
"1003167","P00345642","M","26-35","2","C","3","0","1","15","16","17984","12615"
"1000668","P00005042","F","26-35","3","C","2","0","6","16","0","7304","12602"
"1003403","P00251242","M","36-45","5","C","1","0","5","11","0","4041","13594"
"1003934","P00170242","M","26-35","0","B","2","0","2","3","4","14835","11789"
"1001329","P00356742","M","18-25","14","B","3","0","5","0","0","18152","10383"
"1003945","P00325742","F","46-50","1","B","2","0","2","9","0","7242","12753"
"1005365","P00288542","M","18-25","12","C","0","0","8","0","0","7676","10811"
"1000654","P00288342","M","51-55","7","C","4+","1","8","0","0","16348","10522"
"1005111","P0096442","M","36-45","2","B","1","1","4","5","12","10994","14828"
"1003742","P00022542","M","26-35","0","B","0","1","5","0","0","15712","16236"
"1001676","P00146842","M","18-25","4","B","4+","0","6","8","16","15861","13707"
"1002907","P00209742","F","36-45","5","A","4+","0","1","11","15","17064","14389"
"1006016","P00113942","M","46-50","1","B","1","1","8","0","0","9780","13216"
"1003085","P00242742","M","26-35","4","C","1","0","1","2","9","10813","15033"
"1005621","P00034742","M","26-35","7","A","1","0","5","14","17","9792","8990"
"1002929","P00114042","M","18-25","2","A","4+","0","5","14","0","11971","4915"
"1003626","P00061842","M","26-35","17","B","3","0","5","0","0","11684","16958"
"1005390","P00314342","M","0-17","0","C","1","0","1","17","0","566","11868"
"1000531","P00223942","F","18-25","14","B","0","0","5","8","0","6793","12279"
"1004440","P00106042","M","36-45","1","C","1","1","5","0","0","2972","13432"
"1002854","P00286842","F","18-25","4","B","1","0","5","8","0","9479","12765"
"1000636","P00345442","M","18-25","20","C","4+","0","5","11","0","13486","12040"
"1003453","P00313842","M","36-45","7","C","1","0","1","2","17","4781","15162"
"1001176","P00086442","M","55+","1","C","1","1","8","13","15","9931","9660"
"1004845","P00237642","F","26-35","1","B","3","0","5","14","0","10403","14666"
"1001605","P00303742","F","18-25","0","B","1","0","8","0","0","10343","12033"
"1001125","P00146742","F","18-25","4","B","2","0","1","13","14","7396","8076"
"1003547","P00125342","M","36-45","16","A","2","0","11","0","0","-193","12786"
"1003365","P00205942","M","51-55","17","C","3","1","5","8","14","11551","13080"
"1003498","P00136542","M","26-35","17","C","3","0","5","8","0","1785","12656"
"1004375","P00139742","F","26-35","5","B","1","0","8","16","0","5976","12151"
"1003850","P00151742","M","18-25","3","B","0","0","8","15","16","4925","10153"
"1004520","P00249142","M","26-35","4","C","1","1","5","0","0","9850","14462"
"1000626","P00323942","M","18-25","4","B","4+","1","8","15","0","12019","12786"
"1001497","P00182242","M","51-55","5","C","1","1","1","5","6","17616","14389"
"1004962","P00295442","M","26-35","6","B","1","0","8","0","0","7035","15768"
"1000996","P00274942","M","26-35","17","A","4+","1","8","0","0","5423","11214"
"1005076","P00254642","M","26-35","3","B","4+","0","5","8","0","17602","13602"
"1001611","P00010742","M","26-35","0","B","1","0","1","8","17","13284","13982"
"1004531","P00288942","M","18-25","4","C","2","0","1","2","5","11304","16948"
